show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,language,imdb_score,rotten_tomatoes_score,date_added,budget_millions,views_millions,revenue_millions,user_rating,number_of_reviews,episodes,average_episode_duration,production_house,age_certification,awards_won,awards_nominated,is_netflix_original,popularity_score,trending_rank,content_warning,subtitle_languages,audio_languages,hdr_available,uhd_available,mobile_downloads,offline_viewing
s191,Movie,The Last The Pale Blue Eye: The Reckoning,Director 3871,"Actor 1280, Actor 8835, Actor 9497, Actor 5120, Actor 865, Actor 5629, Actor 8766, Actor 177, Actor 7682, Actor 7439, Actor 8400",Italy,2024,TV-PG,204 min,"Thrillers, TV Mysteries, TV Action & Adventure, Sports Movies",Japanese,9.6,67.3,2018-10-01,114.8,777.8,338.0,4.2,75834,,,Production Co. 172,TV-PG,2,76,False,154.6,,Violence,41,16,True,True,False,True
s192,Movie,Return of Red Notice 17: The Reckoning,Director 2065,"Actor 4604, Actor 4510, Actor 4210",Indonesia,2022,TV-G,98 min,Documentaries,Dutch,7.0,34.3,2019-02-12,258.7,88.9,8.6,2.8,45793,,,Production Co. 932,TV-G,37,37,False,82.6,90.0,,16,16,True,True,False,True
s193,TV Show,Legend of House of Cards: Origins,Director 3383,"Actor 6278, Actor 3899, Actor 7212, Actor 2741, Actor 3455, Actor 9466, Actor 5654, Actor 891, Actor 4332, Actor 1901, Actor 861, Actor 2746, Actor 7603",Poland,1990,PG,7 Seasons,"Historical Dramas, Stand-Up Comedy, Fantasy Series, Reality TV",Arabic,7.2,99.7,2021-07-24,148.2,1640.3,989.8,4.6,99582,25.0,60 min,Production Co. 400,PG,30,33,True,113.1,223.0,Flashing Lights,52,15,False,False,True,True
s194,Movie,Beyond the Society of the Snow Forever,Director 2234,"Actor 4430, Actor 4376, Actor 1611, Actor 4184, Actor 9572, Actor 6409",Ireland,1988,TV-Y,148 min,"Music & Musicals, International Movies, Legal Dramas, Thrillers",Swedish,8.0,88.0,2022-11-05,320.4,1708.7,903.0,3.5,47184,,,Production Co. 321,TV-Y,35,35,True,215.0,,Language,34,4,False,False,True,False
s195,TV Show,Chronicles of The Queen's Gambit 20: The Reckoning,Director 4868,"Actor 3553, Actor 9821, Actor 1996, Actor 1966, Actor 1416, Actor 9908, Actor 2129, Actor 6160, Actor 9275, Actor 3028, Actor 1817",Germany,2022,UR,2 Seasons,"Romantic Movies, Sports Movies",Polish,9.2,46.8,2016-08-20,107.9,526.1,109.2,3.8,122429,25.0,74 min,Production Co. 78,UR,40,58,False,104.5,,,50,25,False,False,True,True
s196,Movie,The Kissing Booth 13 Returns,Director 2116,"Actor 4337, Actor 2916, Actor 7219, Actor 1138, Actor 8057, Actor 3288, Actor 10000, Actor 6433, Actor 2924, Actor 8062, Actor 1777, Actor 2358, Actor 8858, Actor 7066",South Korea,1980,TV-Y,216 min,"Cult Movies, TV Thrillers",Hebrew,7.9,29.6,2016-09-03,285.0,1272.3,555.1,2.8,67914,,,Production Co. 106,TV-Y,2,9,True,127.1,129.0,Violence,58,16,True,True,True,False
s197,Movie,Chronicles of The Kissing Booth Forever,Director 31,"Actor 8040, Actor 7834, Actor 7145, Actor 6618, Actor 1149, Actor 8850, Actor 3701, Actor 55, Actor 6299",Indonesia,2003,NR,105 min,"Documentaries, Fantasy Series, TV Action & Adventure, Thrillers",Malay,4.4,89.8,2022-06-11,177.2,1025.8,438.4,1.2,79404,,,Production Co. 411,NR,3,80,True,76.6,437.0,Language,54,15,False,True,True,True
s198,TV Show,Beyond the The Diplomat 13: The Reckoning,Director 2944,"Actor 1391, Actor 7176, Actor 3105, Actor 2293, Actor 585, Actor 3164, Actor 416, Actor 9715",Brazil,1996,TV-Y7,3 Seasons,"Political Dramas, TV Dramas",Arabic,6.1,53.8,2023-01-27,53.4,401.4,149.4,1.0,16533,21.0,56 min,Production Co. 316,TV-Y7,31,68,False,97.5,,Self-Harm,4,11,True,False,True,True
s199,TV Show,Beyond the Avatar: The Last Airbender: Origins,Director 1909,"Actor 1181, Actor 605, Actor 2320, Actor 8011, Actor 313, Actor 7721, Actor 751, Actor 3977, Actor 2139, Actor 236, Actor 2823, Actor 819, Actor 5036, Actor 1595, Actor 7475",Norway,2023,Unrated,6 Seasons,"Comedies, Cult Movies",Indonesian,5.2,21.4,2022-07-01,19.1,80.2,17.2,3.1,29951,19.0,53 min,Production Co. 819,Unrated,39,39,True,51.3,,,54,24,False,False,True,True
s200,TV Show,Emily in Paris: Reloaded,Director 4859,"Actor 5497, Actor 1036, Actor 1979",Israel,2012,G,3 Seasons,"Faith & Spirituality, TV Mysteries, Horror Movies",Danish,8.5,75.4,2016-07-05,31.1,521.1,71.2,5.0,96994,21.0,25 min,Production Co. 450,G,15,74,True,60.1,406.0,,25,25,True,True,False,True
s201,Movie,The Last The Midnight Sky 3: The Final Chapter,Director 3900,"Actor 2080, Actor 3378, Actor 2345, Actor 4440, Actor 8571, Actor 7380, Actor 6751, Actor 3920, Actor 2860, Actor 617, Actor 9770, Actor 2950",Philippines,2003,G,72 min,"Crime TV Shows, Stand-Up Comedy, TV Action & Adventure, TV Mysteries",Hindi,8.0,100.0,2020-08-31,71.9,295.5,154.0,2.5,1218,,,Production Co. 572,G,15,24,True,60.5,,,24,28,True,False,True,False
s202,Movie,Chronicles of The Irishman 5,Director 1445,"Actor 707, Actor 886, Actor 5967",India,2007,TV-Y7-FV,124 min,"LGBTQ Movies, TV Sci-Fi & Fantasy, Romantic Movies",Vietnamese,8.4,97.3,2021-07-30,71.6,178.7,63.2,3.9,87653,,,Production Co. 632,TV-Y7-FV,29,29,True,30.3,,Adult Content,11,26,True,False,True,True
s203,Movie,Beyond the I Care a Lot Returns,Director 1629,"Actor 5337, Actor 3770, Actor 1805, Actor 5344, Actor 3732, Actor 1607, Actor 3885, Actor 6760, Actor 3277, Actor 6153, Actor 3616, Actor 1205",Norway,2019,PG-13,195 min,"Political Dramas, Classic Movies, TV Sci-Fi & Fantasy, Faith & Spirituality",Arabic,6.0,54.6,2020-09-12,189.8,1211.7,791.1,3.0,56686,,,Production Co. 951,PG-13,39,58,True,134.6,70.0,Drug Use,41,12,False,True,False,True
s204,TV Show,Beyond the Ozark: The Final Chapter,Director 911,"Actor 7628, Actor 7514, Actor 6853, Actor 2805, Actor 5630, Actor 3603, Actor 4836, Actor 9890, Actor 2569, Actor 2785, Actor 9472, Actor 9057, Actor 3764, Actor 1417",Spain,2008,PG-13,6 Seasons,"Legal Dramas, Political Dramas, LGBTQ Movies, Historical Dramas",French,7.8,76.3,2017-07-13,127.3,794.3,265.6,3.6,121330,12.0,15 min,Production Co. 748,PG-13,27,31,True,153.5,297.0,,10,30,True,False,True,True
s205,Movie,Beyond the Rebel Moon: A New Beginning,Director 4351,"Actor 7853, Actor 1606, Actor 7413, Actor 8115, Actor 3941, Actor 1362, Actor 9151",Belgium,2010,PG,107 min,TV Mysteries,Vietnamese,9.0,90.1,2020-10-09,263.2,1453.1,881.6,5.0,57169,,,Production Co. 136,PG,22,37,True,74.7,47.0,,20,6,False,True,False,False
s206,Limited Series,Orange is the New Black Chronicles: Origins,Director 3804,"Actor 23, Actor 1159, Actor 6306, Actor 5455, Actor 8699, Actor 536, Actor 4860, Actor 6978, Actor 4421, Actor 8888, Actor 9425, Actor 3394",Philippines,2008,G,1 Season,Thrillers,Arabic,4.2,39.0,2020-02-26,139.4,1516.4,886.5,1.8,14388,20.0,75 min,Production Co. 932,G,23,23,True,99.8,239.0,Self-Harm,24,6,True,True,True,False
s207,Movie,Legend of I Care a Lot 16: Reloaded,Director 2626,"Actor 4381, Actor 8251, Actor 6930, Actor 4541, Actor 893, Actor 1039",Denmark,2024,PG,197 min,"TV Action & Adventure, TV Thrillers, Political Dramas",Norwegian,4.0,91.0,2018-07-12,27.4,112.9,28.7,4.5,131472,,,Production Co. 540,PG,7,60,False,27.9,189.0,,52,29,True,True,False,True
s208,Reality Show,Return of Narcos Reality: The Final Chapter,Director 896,"Actor 4522, Actor 1836, Actor 2425",Ireland,2009,G,2 Seasons,"Faith & Spirituality, LGBTQ Movies, Legal Dramas, Anime",Turkish,7.6,75.5,2016-11-11,39.5,296.3,183.9,4.6,76872,17.0,58 min,Production Co. 555,G,8,60,False,29.6,378.0,Nudity,13,3,True,True,False,False
s209,TV Show,Beyond the Virgin River Returns,Director 4861,"Actor 8687, Actor 8987, Actor 7296, Actor 7504, Actor 4983, Actor 9294, Actor 2162, Actor 5022, Actor 2814, Actor 4260, Actor 3716",United States,1991,TV-MA,1 Season,"TV Comedies, Sports Movies, Classic Movies, Faith & Spirituality",Portuguese,3.4,70.4,2021-06-14,74.9,845.7,314.4,4.4,92588,13.0,44 min,Production Co. 980,TV-MA,10,79,True,46.0,,Adult Content,54,23,True,True,True,True
s210,TV Show,Secrets of the Ozark,Director 3029,"Actor 3362, Actor 9216, Actor 569",Japan,1986,NR,2 Seasons,"TV Action & Adventure, Faith & Spirituality, TV Comedies",Japanese,5.7,92.5,2018-12-02,103.9,183.9,120.5,2.8,117572,21.0,25 min,Production Co. 547,NR,19,19,True,88.7,256.0,Sexual Content,60,11,True,True,False,False
s211,Movie,Secrets of the Rebel Moon: Origins,Director 3622,"Actor 1841, Actor 7848, Actor 657, Actor 2285, Actor 9027, Actor 1915",Poland,1994,NR,172 min,"Anime, TV Horror, Reality TV",Turkish,6.0,31.1,2022-05-04,5.3,175.9,26.3,5.0,116929,,,Production Co. 366,NR,5,41,True,21.6,100.0,Drug Use,51,30,False,True,True,True
s212,Reality Show,Beyond the One Piece Reality: The Reckoning,Director 3232,"Actor 8036, Actor 5207, Actor 9883, Actor 9914",Argentina,1984,NR,1 Season,TV Comedies,Dutch,6.8,74.0,2021-09-27,136.3,894.0,667.1,2.1,104237,8.0,60 min,Production Co. 875,NR,27,47,False,126.6,146.0,Nudity,29,28,True,True,False,False
s213,TV Show,Secrets of the One Piece 14 Forever,Director 4811,"Actor 1411, Actor 2354, Actor 3405, Actor 4969, Actor 7777, Actor 8607, Actor 5496, Actor 1084, Actor 9678, Actor 6157",Turkey,1984,NC-17,2 Seasons,Action & Adventure,Norwegian,8.5,93.3,2017-07-25,128.8,921.9,304.1,5.0,107357,24.0,73 min,Production Co. 280,NC-17,26,26,False,124.6,,Adult Content,13,6,False,False,False,True
s214,TV Show,Lupin,Director 3797,"Actor 440, Actor 41, Actor 2524, Actor 4304",Denmark,2020,UR,9 Seasons,"Historical Dramas, Documentaries, Sports Movies",Tagalog,6.7,62.6,2022-04-09,134.7,1181.1,460.3,3.2,109375,9.0,46 min,Production Co. 929,UR,15,15,True,136.2,,Language,39,24,False,False,False,False
s215,TV Show,Beyond the The Gentlemen Returns,Director 4713,Actor 4253,Egypt,2012,TV-14,8 Seasons,"Classic Movies, Faith & Spirituality",Swedish,4.7,64.2,2021-09-30,72.5,616.4,304.9,4.7,83822,18.0,71 min,Production Co. 710,TV-14,8,45,True,37.8,185.0,Self-Harm,4,10,False,True,True,True
s216,Movie,Legend of Project Power Returns,Director 2467,"Actor 5940, Actor 1571, Actor 8756, Actor 9504, Actor 5762",Philippines,2019,Unrated,187 min,"Action & Adventure, Dramas",Russian,4.0,31.6,2019-07-19,241.9,942.5,612.7,5.0,135855,,,Production Co. 289,Unrated,23,62,False,108.6,467.0,Drug Use,10,17,True,True,True,False
s217,Movie,The Last The Mother 5: A New Beginning,Director 2853,"Actor 5941, Actor 2278, Actor 7241, Actor 9792, Actor 8571",Canada,2016,G,178 min,"Independent Movies, Stand-Up Comedy, Anime",Mandarin,7.5,100.0,2021-05-18,271.7,356.2,256.1,2.6,31109,,,Production Co. 228,G,8,18,True,81.5,108.0,Language,28,23,True,True,True,False
s218,Documentary,The Last Fyre 2: A New Beginning,Director 975,"Actor 4146, Actor 710, Actor 1086, Actor 4943, Actor 169, Actor 1582, Actor 2029, Actor 9860, Actor 3366, Actor 9628, Actor 3278, Actor 3028, Actor 5760, Actor 480, Actor 1488",Brazil,1986,TV-PG,1 Season,"Sci-Fi & Fantasy, TV Action & Adventure",Spanish,3.4,12.3,2021-04-05,18.4,0.1,0.1,3.2,92347,,,Production Co. 165,TV-PG,32,78,True,17.8,35.0,,49,1,True,True,False,True
s219,Movie,The Last Society of the Snow: The Reckoning,Director 4131,"Actor 7778, Actor 6005, Actor 9657, Actor 3034, Actor 7204, Actor 1759, Actor 2964, Actor 5814, Actor 6220, Actor 6949, Actor 3511, Actor 8426, Actor 3729, Actor 6678",Nigeria,1989,TV-MA,184 min,Teen TV Shows,Russian,8.0,63.3,2018-05-26,55.0,505.1,192.6,3.7,32425,,,Production Co. 478,TV-MA,7,66,True,100.3,185.0,Smoking,47,2,True,False,False,True
s220,TV Show,Secrets of the The Diplomat: The Final Chapter,Director 3637,"Actor 9076, Actor 6673, Actor 4762, Actor 7012",India,2013,TV-Y,9 Seasons,"Comedies, Historical Dramas",Turkish,9.8,52.2,2023-09-15,139.9,1517.8,298.1,4.8,96342,9.0,15 min,Production Co. 691,TV-Y,31,31,False,174.3,338.0,Language,10,13,False,True,True,True
s221,Movie,Chronicles of Hustle Forever,Director 1908,"Actor 6959, Actor 8178, Actor 4564, Actor 9535, Actor 9727, Actor 4473, Actor 6558, Actor 5835, Actor 7796, Actor 9883, Actor 6627, Actor 7939, Actor 8380, Actor 4570",South Korea,2023,PG-13,107 min,"Docuseries, Cult Movies",Hindi,3.4,100.0,2017-05-17,159.2,630.0,262.9,5.0,32051,,,Production Co. 257,PG-13,31,63,True,63.6,69.0,,4,27,True,False,True,True
s222,TV Show,Legend of The Diplomat: Origins,Director 790,"Actor 1254, Actor 8519, Actor 8065, Actor 7636, Actor 3309, Actor 4810, Actor 8158, Actor 8033, Actor 8271, Actor 4288, Actor 8888, Actor 5630, Actor 8857",Mexico,2004,TV-14,6 Seasons,Children & Family,Japanese,6.1,98.7,2019-05-25,153.8,951.5,446.3,5.0,112848,7.0,39 min,Production Co. 461,TV-14,20,48,False,103.8,17.0,,56,25,False,True,False,False
s223,Movie,Secrets of the Enola Holmes,Director 4661,"Actor 8038, Actor 9074, Actor 8838, Actor 9376, Actor 7698, Actor 7798, Actor 9212, Actor 2561, Actor 8302, Actor 914, Actor 6413",Spain,1989,TV-14,118 min,"Political Dramas, TV Dramas, TV Action & Adventure",Norwegian,7.2,49.9,2017-03-24,61.7,360.9,89.3,4.4,74583,,,Production Co. 329,TV-14,3,3,True,80.8,188.0,,38,1,False,False,True,False
s224,Documentary,Secrets of the The Last Dance: A New Beginning,Director 2001,"Actor 3845, Actor 5114, Actor 9709, Actor 1392",Thailand,1999,NR,2 Seasons,Stand-Up Comedy,Russian,7.2,64.0,2023-06-01,36.1,90.9,67.6,4.5,30027,,,Production Co. 346,NR,10,10,False,65.8,337.0,,33,29,False,False,True,False
s225,Movie,Secrets of the Bird Box Forever,Director 4691,"Actor 8002, Actor 1640",Indonesia,2007,NR,178 min,"Thrillers, Political Dramas",Arabic,1.6,49.2,2019-08-13,209.1,1256.5,91.5,4.3,131817,,,Production Co. 831,NR,21,21,False,45.5,224.0,,55,26,True,True,False,False
s226,TV Show,Secrets of the Money Heist Forever,Director 754,"Actor 9474, Actor 1553, Actor 9698, Actor 5519, Actor 4479, Actor 1103, Actor 9281, Actor 8701, Actor 7787, Actor 6998, Actor 3437, Actor 5691",India,1994,R,5 Seasons,Stand-Up Comedy,Dutch,2.7,44.0,2018-07-14,151.1,384.9,194.9,4.2,132308,13.0,42 min,Production Co. 680,R,34,40,True,28.9,129.0,Sexual Content,43,25,True,True,True,False
s227,Movie,Beyond the Ma Rainey's Black Bottom,Director 4365,"Actor 7107, Actor 9276, Actor 982, Actor 8557, Actor 3288, Actor 5969, Actor 7578, Actor 2421, Actor 3939, Actor 2466, Actor 4920, Actor 7134, Actor 6722",Canada,2019,Unrated,198 min,"Comedies, LGBTQ Movies, TV Mysteries",Danish,9.9,54.4,2019-01-02,74.2,676.6,195.2,4.6,69995,,,Production Co. 844,Unrated,18,20,False,117.3,121.0,Language,10,7,True,True,False,False
s228,Movie,Legend of Damsel Forever,Director 304,"Actor 2611, Actor 4469, Actor 2236, Actor 478",Turkey,2014,TV-14,108 min,"Sci-Fi & Fantasy, Independent Movies, Children & Family",Vietnamese,4.3,43.0,2023-04-03,15.0,18.3,9.4,2.7,127380,,,Production Co. 802,TV-14,1,7,True,32.1,153.0,Disturbing Images,58,12,True,False,True,True
s229,Movie,Legend of The Old Guard: The Reckoning,Director 4755,"Actor 8606, Actor 4126, Actor 8134, Actor 1479, Actor 3901, Actor 9828, Actor 2004, Actor 5135, Actor 5396, Actor 9574, Actor 6389, Actor 3866, Actor 6929",France,2022,TV-PG,111 min,"Faith & Spirituality, Cult Movies",Turkish,7.3,48.0,2021-11-07,121.7,702.5,482.8,2.8,45935,,,Production Co. 220,TV-PG,17,56,False,100.5,302.0,Smoking,24,23,True,False,False,False
s230,TV Show,Secrets of the Bridgerton: Origins,Director 3894,"Actor 6026, Actor 5050, Actor 346, Actor 9926, Actor 571, Actor 896, Actor 3927, Actor 4145, Actor 9056, Actor 6303, Actor 5068, Actor 5946",Japan,1991,TV-Y7-FV,2 Seasons,Fantasy Series,Arabic,4.5,100.0,2020-01-26,174.3,991.5,608.2,3.4,61986,18.0,39 min,Production Co. 9,TV-Y7-FV,25,32,False,118.9,422.0,Nudity,14,28,True,False,False,False
s231,Reality Show,Secrets of the Ozark Reality,Director 3383,"Actor 5452, Actor 6921, Actor 1645, Actor 2628, Actor 4276, Actor 8296, Actor 1088, Actor 5765, Actor 6896, Actor 9866, Actor 8974, Actor 5354, Actor 7427, Actor 449, Actor 854",Spain,1984,TV-PG,1 Season,"TV Thrillers, Dramas",Arabic,4.8,91.8,2021-04-13,72.6,1077.5,273.4,2.5,826,16.0,27 min,Production Co. 644,TV-PG,19,40,True,43.5,128.0,,54,21,True,False,False,False
s232,Movie,Rebel Moon: The Final Chapter,Director 4859,"Actor 5368, Actor 4617, Actor 3255, Actor 1383, Actor 6792, Actor 6023, Actor 2981, Actor 6448, Actor 6183, Actor 9346, Actor 3678, Actor 340, Actor 377, Actor 9151",Thailand,2004,G,175 min,"Crime TV Shows, Docuseries",Finnish,6.4,63.4,2017-12-11,105.3,288.0,209.3,2.6,51994,,,Production Co. 269,G,10,10,False,75.0,308.0,Language,24,6,True,True,False,False
s233,TV Show,The Last 3 Body Problem: Reloaded,Director 2181,"Actor 8097, Actor 6260, Actor 2134, Actor 7067, Actor 3386",Argentina,1997,TV-MA,6 Seasons,"Sports Movies, International Movies",French,9.9,82.8,2018-02-19,74.1,811.3,100.6,2.9,109682,9.0,41 min,Production Co. 812,TV-MA,9,9,False,66.3,,Sexual Content,59,8,False,False,True,True
s234,Movie,Chronicles of Rebel Moon Forever,Director 1739,"Actor 6284, Actor 6936, Actor 9785, Actor 4199, Actor 1197, Actor 1562, Actor 9126, Actor 963, Actor 854, Actor 5454, Actor 3848, Actor 7716",Ireland,2017,NC-17,118 min,"Children & Family, Action & Adventure, Romantic Movies",Italian,9.2,67.2,2023-09-14,11.8,245.5,66.8,2.3,132282,,,Production Co. 635,NC-17,24,38,False,117.7,68.0,Smoking,3,19,True,False,True,False
s235,Animated Series,Return of Virgin River Animated 11 Forever,Director 2134,"Actor 5133, Actor 724",Nigeria,1988,UR,2 Seasons,"Political Dramas, Sci-Fi & Fantasy",Hebrew,5.7,20.3,2017-08-03,9.7,212.1,102.5,4.6,94547,17.0,33 min,Production Co. 925,UR,16,78,False,66.8,224.0,Self-Harm,48,16,True,False,True,True
s236,Documentary,The Last The Social Dilemma: A New Beginning,Director 2132,"Actor 7654, Actor 7151, Actor 1901",Spain,2017,NR,2 Seasons,"Children & Family, TV Thrillers, TV Action & Adventure, Political Dramas",Arabic,4.4,51.6,2021-04-10,150.3,857.3,413.5,3.5,120018,,,Production Co. 505,NR,7,18,True,115.9,105.0,Adult Content,54,6,False,True,True,True
s237,Movie,The Last The School for Good and Evil,Director 773,"Actor 5385, Actor 426, Actor 4658, Actor 1999, Actor 6459, Actor 6121, Actor 9673, Actor 1738, Actor 5301, Actor 2520, Actor 474, Actor 1329, Actor 7541, Actor 7862, Actor 7440",Belgium,2014,TV-Y,117 min,"Action & Adventure, Thrillers, Children & Family",Korean,7.1,64.5,2023-08-04,11.9,326.0,153.8,3.9,118797,,,Production Co. 333,TV-Y,36,36,True,43.1,,Nudity,21,26,True,True,False,True
s238,Movie,Secrets of the Blonde 13: The Reckoning,Director 1706,"Actor 6366, Actor 6593, Actor 4669",Turkey,1994,UR,140 min,"Documentaries, Stand-Up Comedy",Swedish,4.3,85.5,2016-03-25,238.6,1392.4,1074.5,3.6,128692,,,Production Co. 821,UR,27,39,True,115.4,50.0,Smoking,13,16,False,False,False,False
s239,TV Show,The Last Beef Returns,Director 1527,"Actor 6980, Actor 1523, Actor 663, Actor 8411, Actor 5600, Actor 7595, Actor 3674",Germany,1993,UR,4 Seasons,"Political Dramas, Legal Dramas",Mandarin,5.7,44.8,2022-11-19,163.3,373.8,107.8,4.1,137561,6.0,33 min,Production Co. 480,UR,27,27,False,70.6,66.0,Nudity,54,8,False,False,True,True
s240,Movie,Legend of Extraction 14 Forever,Director 3807,"Actor 9314, Actor 4152, Actor 5824, Actor 4176, Actor 9594, Actor 1340, Actor 8249, Actor 267, Actor 1867, Actor 7584, Actor 2942",Japan,1981,TV-Y7,167 min,"TV Horror, Children & Family",Vietnamese,6.9,39.5,2017-01-22,220.6,793.1,474.8,5.0,21854,,,Production Co. 427,TV-Y7,19,40,False,100.5,,,17,11,True,True,True,True
s241,Stand-up Comedy,Secrets of the Bill Burr: Paper Tiger: The Reckoning,Director 4378,Actor 96,South Africa,1985,TV-PG,167 min,"Documentaries, Action & Adventure, Horror Movies, Historical Dramas",Thai,7.8,78.8,2020-11-11,45.4,586.9,172.5,1.7,120648,,,Production Co. 709,TV-PG,25,77,False,42.0,417.0,Self-Harm,45,22,False,False,True,True
s242,Movie,The Last Enola Holmes 1: Reloaded,Director 1715,"Actor 2379, Actor 3962, Actor 7140, Actor 8825, Actor 3128, Actor 1411, Actor 4931, Actor 7593",China,1996,R,140 min,"Historical Dramas, TV Sci-Fi & Fantasy",German,4.9,40.2,2016-04-19,235.0,1433.5,1136.4,4.8,5739,,,Production Co. 120,R,10,19,False,56.6,,,29,19,True,True,False,False
s243,TV Show,Secrets of the Money Heist 14 Forever,Director 4741,"Actor 9082, Actor 4765, Actor 607, Actor 7988, Actor 6549, Actor 7965, Actor 8411, Actor 9684, Actor 7994, Actor 3800",Norway,2012,G,9 Seasons,Legal Dramas,Italian,7.3,50.8,2021-07-23,40.2,241.2,87.7,3.4,5005,17.0,51 min,Production Co. 324,G,35,35,False,100.5,,Sexual Content,8,16,False,False,False,True
s244,Movie,Secrets of the Mank,Director 3590,"Actor 8318, Actor 3600, Actor 9629, Actor 5557",Egypt,2009,UR,84 min,"Dramas, Sports Movies, TV Dramas, TV Mysteries",Italian,8.4,73.8,2019-11-09,57.5,357.9,266.6,3.4,94458,,,Production Co. 816,UR,30,30,True,39.1,384.0,Sexual Content,9,6,True,True,False,True
s245,Movie,Return of The School for Good and Evil: Reloaded,Director 386,Actor 5879,Spain,1997,NC-17,65 min,"TV Action & Adventure, Horror Movies, Independent Movies",Arabic,5.3,100.0,2022-03-30,87.1,522.7,320.7,5.0,132003,,,Production Co. 33,NC-17,4,43,False,49.2,117.0,Drug Use,32,9,False,False,True,False
s246,Movie,Da 5 Bloods: The Reckoning,Director 414,"Actor 7174, Actor 7490, Actor 1818, Actor 1735, Actor 9989, Actor 1670, Actor 9216, Actor 688, Actor 8312, Actor 1728, Actor 2737, Actor 1935, Actor 3366, Actor 5926, Actor 2573",Mexico,1991,Unrated,76 min,"TV Thrillers, Medical Dramas, Political Dramas",Swedish,5.2,64.0,2023-12-03,91.2,0.1,0.0,3.2,26049,,,Production Co. 158,Unrated,23,42,True,32.4,104.0,Disturbing Images,50,25,True,True,False,False
s247,TV Show,Legend of Squid Game 9 Returns,Director 2955,"Actor 4022, Actor 2484, Actor 8678, Actor 6910, Actor 3739, Actor 2261, Actor 7026, Actor 6774, Actor 6707, Actor 7517, Actor 8457",Ireland,2016,PG-13,4 Seasons,"Anime, TV Thrillers, Faith & Spirituality",Mandarin,7.4,100.0,2020-08-26,39.1,446.9,138.5,4.2,2627,26.0,66 min,Production Co. 530,PG-13,4,10,False,44.5,396.0,Violence,26,25,True,True,True,False
